,chain,voter,rank,chain_price,val_num,token,delegator,voting_power,n_participation,n_match,n_pass,total_proposal,p_participation,p_passed,p_matchproposal,missblock,jailed_ratio,commission,commission_variance,asset_value,asset_variance,day,max_day,n_outlier,total_chain,total_av,proportion_av
3947,stargaze,azstake,116.0,0.01311074,125,2070731527626.0,282,0.002099,49.0,46.0,40.0,198.0,0.2474747474747475,0.8163265306122449,0.2323232323232323,0,0.0,0.05,0.01662771271436569,27148822668.5073,5.0739270724862473e+48,744.0,744.0,3,7,106411409036.76233,0.25513075068039087
3948,stargaze,cryptoplant,117.0,0.01311074,125,1812083515503.0,201,0.001837,129.0,119.0,107.0,198.0,0.6515151515151515,0.8294573643410853,0.601010101010101,0,0.0,0.05,0.01662771271436569,23757755830.0458,5.0739270724862473e+48,744.0,744.0,4,6,8.889467148622668e+19,2.6725736686846097e-10
3949,stargaze,nakoturk,118.0,0.01311074,125,1809198528031.0,190,0.001834,109.0,107.0,92.0,198.0,0.5505050505050505,0.8440366972477065,0.5404040404040404,1,0.000823723228995,0.05,0.01662771271436569,23719931509.397152,5.0739270724862473e+48,744.0,744.0,8,4,1.4215724158316904e+16,1.6685700457630093e-06
3950,stargaze,decentralizehk,119.0,0.01311074,125,1676398474788.0,296,0.001699,90.0,87.0,78.0,198.0,0.4545454545454545,0.8666666666666667,0.4393939393939394,6,0.0,0.05,0.01662771271436569,21978824539.342026,5.0739270724862473e+48,483.0,744.0,12,7,2.077965534955978e+22,1.057708810353664e-12
3951,stargaze,thenop.io,120.0,0.01311074,125,1666805846775.0,181,0.00169,68.0,63.0,51.0,198.0,0.3434343434343434,0.75,0.3181818181818182,0,0.0,0.05,0.01662771271436569,21853058087.546864,5.0739270724862473e+48,744.0,744.0,10,3,1.0583379722177793e+23,2.0648468316555928e-13
3952,stargaze,kleomedes,121.0,0.01311074,125,1587072730541.0,64,0.001609,16.0,13.0,12.0,198.0,0.0808080808080808,0.75,0.0656565656565656,6,0.0,0.05,0.01662771271436569,20807697931.213108,5.0739270724862473e+48,125.0,744.0,6,20,1.2127180488258892e+24,1.7157902408856193e-14
3953,stargaze,dsrv,122.0,0.01311074,125,1198898949181.0,64,0.001215,119.0,106.0,89.0,198.0,0.601010101010101,0.7478991596638656,0.5353535353535354,27,0.0,0.05,0.01662771271436569,15718452408.985304,5.0739270724862473e+48,389.0,744.0,4,16,9.879582584164394e+24,1.591003696267473e-15
3954,stargaze,gravidaocommunitywithslashingprotection,123.0,0.01311074,125,1093703883477.0,68,0.001109,57.0,48.0,45.0,198.0,0.2878787878787879,0.7894736842105263,0.2424242424242424,4,0.0222405271828665,0.05,0.01662771271436569,14339267253.257242,5.0739270724862473e+48,304.0,744.0,6,1,14339267253.257242,1.0
3955,stargaze,julia,124.0,0.01311074,125,1047822144077.0,310,0.001062,78.0,72.0,63.0,198.0,0.3939393939393939,0.8076923076923077,0.3636363636363636,0,0.0,0.05,0.01662771271436569,13737723697.236086,5.0739270724862473e+48,744.0,744.0,2,2,15501679088.179438,0.8862087531996177
3956,stargaze,stakepile,125.0,0.01311074,125,862313098937.0,149,0.000874,77.0,75.0,70.0,198.0,0.3888888888888889,0.9090909090909092,0.3787878787878788,4,0.0,0.05,0.01662771271436569,11305562838.757282,5.0739270724862473e+48,543.0,744.0,1,3,174363549903.9666,0.06483902653383689
3957,stargaze,uniqnodes,129.0,0.01311074,125,546449915170.0,65,0.000554,61.0,57.0,51.0,198.0,0.308080808080808,0.8360655737704918,0.2878787878787879,28,0.1482701812191103,0.05,0.01662771271436569,7164362760.815926,5.0739270724862473e+48,744.0,744.0,4,1,7164362760.815926,1.0
3958,teritori,ecostake,1.0,0.00736345,92,9160637931192.0,1890,0.065011,26.0,25.0,10.0,27.0,0.9629629629629628,0.3846153846153846,0.925925925925926,0,0.0,0.05,0.01662771271436569,67453899374.43573,5.0739270724862473e+48,405.0,405.0,16,16,3.629014769545213e+24,1.8587386290215906e-14
3959,teritori,allnodes,2.0,0.00736345,92,8875025392651.0,422,0.062984,2.0,2.0,0.0,27.0,0.074074074074074,0.0,0.074074074074074,0,0.0,0.05,0.01662771271436569,65350805727.51601,5.0739270724862473e+48,370.0,405.0,18,28,1.2584542067422522e+25,5.192942689324309e-15
3960,teritori,blockhunters,3.0,0.00736345,92,7559552228265.0,163,0.053648,21.0,21.0,8.0,27.0,0.7777777777777778,0.3809523809523809,0.7777777777777778,0,0.0,0.05,0.01662771271436569,55664384855.21791,5.0739270724862473e+48,405.0,405.0,5,19,3.4201027397392445e+22,1.6275646988155061e-12
3961,teritori,aaametahuahua,4.0,0.00736345,92,6852831232075.0,503,0.048633,22.0,22.0,9.0,27.0,0.8148148148148148,0.4090909090909091,0.8148148148148148,0,0.0008257638315441,0.05,0.01662771271436569,50460480135.822655,5.0739270724862473e+48,396.0,405.0,10,3,145242061305.56357,0.3474233268396181
3962,teritori,cosmostation,5.0,0.00736345,92,6409095628069.0,903,0.045484,25.0,25.0,10.0,27.0,0.925925925925926,0.4,0.925925925925926,0,0.0,0.05,0.01662771271436569,47193055202.50468,5.0739270724862473e+48,384.0,405.0,17,53,2.1860692526959946e+25,2.158808790906478e-15
3963,teritori,stakelab,6.0,0.00736345,92,6018335403538.0,1940,0.042711,5.0,5.0,5.0,27.0,0.1851851851851851,1.0,0.1851851851851851,0,0.0008257638315441,0.05,0.01662771271436569,44315711827.181885,5.0739270724862473e+48,405.0,405.0,7,44,9.574565079153651e+24,4.628483013152092e-15
3964,teritori,trustbutverify,7.0,0.00736345,92,5768355106265.0,34,0.040937,3.0,3.0,3.0,27.0,0.1111111111111111,1.0,0.1111111111111111,0,0.0,0.05,0.01662771271436569,42474994407.22701,5.0739270724862473e+48,209.0,405.0,3,1,42474994407.22701,1.0
3965,teritori,blacksquare,8.0,0.00736345,92,5574358154322.0,15,0.03956,3.0,3.0,3.0,27.0,0.1111111111111111,1.0,0.1111111111111111,0,0.0,0.05,0.01662771271436569,41046507551.44233,5.0739270724862473e+48,175.0,405.0,3,1,41046507551.44233,1.0
3966,teritori,cosmospug,9.0,0.00736345,92,5425715578895.0,2815,0.038505,21.0,21.0,8.0,27.0,0.7777777777777778,0.3809523809523809,0.7777777777777778,0,0.0,0.05,0.01662771271436569,39951985379.41438,5.0739270724862473e+48,405.0,405.0,10,7,7.960074581985449e+22,5.019046614190055e-13
3967,teritori,c.r.e.a.m,10.0,0.00736345,92,4834321694879.0,11,0.034308,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0,0.0,0.05,0.01662771271436569,35597286084.15677,5.0739270724862473e+48,147.0,405.0,3,1,35597286084.15677,1.0
3968,teritori,gatadao,11.0,0.00736345,92,3851942657465.0,1272,0.027336,24.0,24.0,9.0,27.0,0.8888888888888888,0.375,0.8888888888888888,0,0.0,0.05,0.01662771271436569,28363587161.110653,5.0739270724862473e+48,405.0,405.0,12,9,2.7833682963790472e+23,1.0190382350050314e-13
3969,teritori,oni,12.0,0.00736345,92,3602762695437.0,1026,0.025568,5.0,5.0,5.0,27.0,0.1851851851851851,1.0,0.1851851851851851,0,0.0,0.05,0.01662771271436569,26528762969.715576,5.0739270724862473e+48,405.0,405.0,9,10,2.687068324876366e+24,9.87275341088924e-15
3970,teritori,pupms,13.0,0.00736345,92,2931529150926.0,736,0.020804,10.0,10.0,10.0,27.0,0.3703703703703703,1.0,0.3703703703703703,0,0.0,0.05,0.01662771271436569,21586168326.386055,5.0739270724862473e+48,402.0,405.0,9,8,3401789473186.1978,0.006345533283741963
3971,teritori,citadel.one,14.0,0.00736345,92,2898346951789.0,891,0.020569,6.0,5.0,5.0,27.0,0.2222222222222222,0.8333333333333334,0.1851851851851851,6,0.0,0.05,0.01662771271436569,21341832862.15071,5.0739270724862473e+48,401.0,405.0,12,36,6.377362216133211e+25,3.346498464233527e-16
3972,teritori,gelotto,15.0,0.00736345,92,2692409856394.0,1147,0.019107,5.0,4.0,4.0,27.0,0.1851851851851851,0.8,0.1481481481481481,0,0.0,0.05,0.01662771271436569,19825425357.0644,5.0739270724862473e+48,394.0,405.0,15,8,1.9369759610551718e+23,1.0235245948155421e-13
3973,teritori,0base.vc,16.0,0.00736345,92,2384074498332.0,352,0.016919,12.0,12.0,12.0,27.0,0.4444444444444444,1.0,0.4444444444444444,0,0.0,0.05,0.01662771271436569,17555013364.742764,5.0739270724862473e+48,401.0,405.0,14,22,6.260828794737349e+23,2.8039440049053797e-14
3974,teritori,polkachu.com,17.0,0.00736345,92,2373481528510.0,733,0.016844,27.0,27.0,12.0,27.0,1.0,0.4444444444444444,1.0,0,0.0,0.05,0.01662771271436569,17477012561.10696,5.0739270724862473e+48,405.0,405.0,6,39,4.622064076386832e+25,3.781213819685754e-16
3975,teritori,tcnetwork,18.0,0.00736345,92,2019766645096.0,85,0.014334,5.0,5.0,5.0,27.0,0.1851851851851851,1.0,0.1851851851851851,0,0.0,0.05,0.01662771271436569,14872450702.83214,5.0739270724862473e+48,273.0,405.0,10,3,2.0924340787870557e+22,7.107727241497336e-13
3976,teritori,frens,19.0,0.00736345,92,1973756339240.0,1070,0.014007,16.0,16.0,3.0,27.0,0.5925925925925926,0.1875,0.5925925925925926,0,0.0,0.05,0.01662771271436569,14533656116.176777,5.0739270724862473e+48,398.0,405.0,9,27,7.459016112147236e+24,1.948468256089201e-15
3977,teritori,orbitalapes.com,20.0,0.00736345,92,1798309618384.0,2907,0.012762,4.0,4.0,4.0,27.0,0.1481481481481481,1.0,0.1481481481481481,0,0.0008257638315441,0.05,0.01662771271436569,13241762959.489664,5.0739270724862473e+48,405.0,405.0,14,2,8.435771499464594e+23,1.5697156994271478e-14
3978,teritori,forbole,21.0,0.00736345,92,1705286302481.0,517,0.012102,5.0,3.0,3.0,27.0,0.1851851851851851,0.6,0.1111111111111111,0,0.0,0.05,0.01662771271436569,12556790424.00372,5.0739270724862473e+48,405.0,405.0,11,37,6.33895591848842e+24,1.980892529537892e-15
3979,teritori,cryptocrewvalidators,22.0,0.00736345,92,1674135557141.0,320,0.011881,20.0,19.0,6.0,27.0,0.7407407407407407,0.3,0.7037037037037037,0,0.0,0.05,0.01662771271436569,12327413468.229897,5.0739270724862473e+48,404.0,405.0,11,21,1.2184880544900195e+25,1.0116975232382854e-15
3980,teritori,lavender.fivenodes,23.0,0.00736345,92,1673152667312.0,724,0.011874,4.0,4.0,4.0,27.0,0.1481481481481481,1.0,0.1481481481481481,0,0.0,0.05,0.01662771271436569,12320176008.118546,5.0739270724862473e+48,405.0,405.0,13,29,6.774193318897592e+24,1.8186927104293927e-15
3981,teritori,tedcrypto.io,24.0,0.00736345,92,1633864632832.0,361,0.011595,19.0,19.0,6.0,27.0,0.7037037037037037,0.3157894736842105,0.7037037037037037,34,0.0,0.05,0.01662771271436569,12030880530.62679,5.0739270724862473e+48,397.0,405.0,17,9,8.349495387373037e+22,1.4409110937196422e-13
3982,teritori,equinox,25.0,0.00736345,92,1599192822075.0,378,0.011349,5.0,5.0,5.0,27.0,0.1851851851851851,1.0,0.1851851851851851,0,0.0057803468208092,0.05,0.01662771271436569,11775576385.708158,5.0739270724862473e+48,405.0,405.0,15,2,21383301403.425854,0.5506902869461295
3983,teritori,nodestake,26.0,0.00736345,92,1587289981144.0,735,0.011265,10.0,10.0,10.0,27.0,0.3703703703703703,1.0,0.3703703703703703,0,0.0,0.05,0.01662771271436569,11687930411.654787,5.0739270724862473e+48,405.0,405.0,26,13,4.8476749234421645e+23,2.4110384042326825e-14
3984,teritori,kleomedes,27.0,0.00736345,92,1521181684399.0,946,0.010795,25.0,24.0,11.0,27.0,0.925925925925926,0.44,0.8888888888888888,0,0.0,0.05,0.01662771271436569,11201145273.987816,5.0739270724862473e+48,405.0,405.0,11,20,1.2127180488258892e+24,9.236396938952437e-15
3985,teritori,defi100icosmosdao,28.0,0.00736345,92,1473267768275.0,520,0.010455,4.0,4.0,4.0,27.0,0.1481481481481481,1.0,0.1481481481481481,2,0.0,0.05,0.01662771271436569,10848333548.304548,5.0739270724862473e+48,405.0,405.0,8,3,6.08283521188991e+22,1.7834337394344797e-13
3986,teritori,silent,29.0,0.00736345,92,1451492814691.0,129,0.010301,25.0,25.0,12.0,27.0,0.925925925925926,0.48,0.925925925925926,0,0.0,0.05,0.01662771271436569,10687994766.336445,5.0739270724862473e+48,405.0,405.0,8,7,7.112991591958997e+22,1.5026019120307792e-13
3987,teritori,rhino,30.0,0.00736345,92,1377536829586.0,349,0.009776,4.0,4.0,4.0,27.0,0.1481481481481481,1.0,0.1481481481481481,0,0.0,0.05,0.01662771271436569,10143423567.815031,5.0739270724862473e+48,405.0,405.0,7,11,3.9421658690306395e+22,2.5730585431478185e-13
3988,teritori,nuxianlabs,31.0,0.00736345,92,1350530708374.0,359,0.009584,17.0,16.0,6.0,27.0,0.6296296296296297,0.3529411764705882,0.5925925925925926,0,0.0,0.05,0.01662771271436569,9944565344.57653,5.0739270724862473e+48,402.0,405.0,11,3,19384073441.01077,0.51302763450828
3989,teritori,stakewolle.com,32.0,0.00736345,92,1226194858698.0,198,0.008702,26.0,25.0,10.0,27.0,0.9629629629629628,0.3846153846153846,0.925925925925926,1,0.0,0.05,0.01662771271436569,9029024532.279787,5.0739270724862473e+48,405.0,405.0,11,30,1.2386674289283305e+25,7.28930487830096e-16
3990,teritori,goldenratiostaking,33.0,0.00736345,92,1131811247809.0,851,0.008032,23.0,23.0,10.0,27.0,0.8518518518518519,0.4347826086956521,0.8518518518518519,0,0.0,0.05,0.01662771271436569,8334035532.679181,5.0739270724862473e+48,405.0,405.0,2,14,2.7613868482483704e+24,3.0180615722008333e-15
3991,teritori,silknodes,34.0,0.00736345,92,1118194161035.0,297,0.007936,18.0,18.0,11.0,27.0,0.6666666666666666,0.6111111111111112,0.6666666666666666,0,0.0,0.05,0.01662771271436569,8233766795.073171,5.0739270724862473e+48,405.0,405.0,13,7,5.405487361772476e+23,1.523223762079668e-14
3992,teritori,samouraiworld,35.0,0.00736345,92,1047260576593.0,114,0.007432,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0,0.0016515276630883,0.05,0.01662771271436569,7711450892.713725,5.0739270724862473e+48,405.0,405.0,9,1,7711450892.713725,1.0
3993,teritori,crosnest,36.0,0.00736345,92,1045484669738.0,504,0.00742,21.0,18.0,5.0,27.0,0.7777777777777778,0.238095238095238,0.6666666666666666,0,0.0,0.05,0.01662771271436569,7698374091.382276,5.0739270724862473e+48,405.0,405.0,18,30,1.6960764571842464e+25,4.538931048051211e-16
3994,teritori,cosmoscats,37.0,0.00736345,92,1041456322548.0,179,0.007391,14.0,13.0,8.0,27.0,0.5185185185185185,0.5714285714285714,0.4814814814814814,0,0.0,0.05,0.01662771271436569,7668711558.26607,5.0739270724862473e+48,405.0,405.0,2,4,59867514374.31836,0.12809470442213236
3995,teritori,mms,38.0,0.00736345,92,1026780277134.0,327,0.007287,26.0,26.0,12.0,27.0,0.9629629629629628,0.4615384615384615,0.9629629629629628,0,0.0,0.05,0.01662771271436569,7560645231.662352,5.0739270724862473e+48,405.0,405.0,11,10,1.866370618964235e+23,4.050988134317193e-14
3996,teritori,autostake,39.0,0.00736345,92,992333034772.0,96,0.007042,20.0,20.0,5.0,27.0,0.7407407407407407,0.25,0.7407407407407407,0,0.0,0.05,0.01662771271436569,7306994684.891883,5.0739270724862473e+48,258.0,405.0,8,29,1.8096820177959577e+24,4.037722988368528e-15
3997,teritori,nodes.guru,40.0,0.00736345,92,938138237354.0,312,0.006658,21.0,21.0,11.0,27.0,0.7777777777777778,0.5238095238095238,0.7777777777777778,0,0.0,0.05,0.01662771271436569,6907934003.844311,5.0739270724862473e+48,405.0,405.0,8,19,9.333288919100604e+23,7.40139308203264e-15
3998,teritori,chillvalidation,41.0,0.00736345,92,884829393219.0,233,0.006279,23.0,23.0,9.0,27.0,0.8518518518518519,0.391304347826087,0.8518518518518519,0,0.0,0.05,0.01662771271436569,6515396995.4984455,5.0739270724862473e+48,405.0,405.0,3,13,1.8261385220723427e+23,3.56785474746167e-14
3999,teritori,interblockchainservices,42.0,0.00736345,92,858673286530.0,151,0.006094,25.0,24.0,11.0,27.0,0.925925925925926,0.44,0.8888888888888888,0,0.0,0.05,0.01662771271436569,6322797811.699328,5.0739270724862473e+48,405.0,405.0,4,18,1.3033843429463006e+24,4.851061657996169e-15
4000,teritori,regenerator,43.0,0.00736345,92,793681602144.0,99,0.005633,24.0,23.0,8.0,27.0,0.8888888888888888,0.3333333333333333,0.8518518518518519,6,0.0,0.05,0.01662771271436569,5844234793.307237,5.0739270724862473e+48,381.0,405.0,9,7,1.2783895965040869e+23,4.57156003873077e-14
4001,teritori,brochain,44.0,0.00736345,92,782154021476.0,118,0.005551,6.0,6.0,6.0,27.0,0.2222222222222222,1.0,0.2222222222222222,0,0.0,0.05,0.01662771271436569,5759352029.437452,5.0739270724862473e+48,405.0,405.0,10,2,20204144292432.406,0.0002850579537582621
4002,teritori,kalianetwork,45.0,0.00736345,92,774418797269.0,203,0.005496,27.0,26.0,11.0,27.0,1.0,0.4074074074074074,0.9629629629629628,0,0.0,0.05,0.01662771271436569,5702394092.750418,5.0739270724862473e+48,405.0,405.0,5,14,6.947856462136248e+20,8.207414939883646e-12
4003,teritori,stakepileautorestakeenable,46.0,0.00736345,92,689668657833.0,93,0.004894,7.0,7.0,7.0,27.0,0.2592592592592592,1.0,0.2592592592592592,0,0.0,0.05,0.01662771271436569,5078340678.520404,5.0739270724862473e+48,402.0,405.0,2,3,23654014265.45934,0.21469255161209683
4004,teritori,berty,47.0,0.00736345,92,667122320913.0,159,0.004734,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0,0.0016515276630883,0.05,0.01662771271436569,4912321853.926829,5.0739270724862473e+48,405.0,405.0,7,1,4912321853.926829,1.0
4005,teritori,nosnode,48.0,0.00736345,92,640675330432.0,108,0.004547,5.0,4.0,4.0,27.0,0.1851851851851851,0.8,0.1481481481481481,0,0.0,0.05,0.01662771271436569,4717580761.869511,5.0739270724862473e+48,404.0,405.0,8,9,3.2785407847330665e+22,1.4389269713640634e-13
4006,teritori,highstakes.ch,49.0,0.00736345,92,636403122810.0,182,0.004516,27.0,27.0,12.0,27.0,1.0,0.4444444444444444,1.0,0,0.0,0.05,0.01662771271436569,4686122574.655294,5.0739270724862473e+48,405.0,405.0,2,12,1.3962542330976667e+25,3.3562101110045513e-16
4007,teritori,leonoorscryptoman,51.0,0.00736345,92,554959005650.0,75,0.003938,25.0,24.0,11.0,27.0,0.925925925925926,0.44,0.8888888888888888,0,0.0,0.05,0.01662771271436569,4086412890.153493,5.0739270724862473e+48,405.0,405.0,10,6,1224460495299.0864,0.003337317051748041
4008,teritori,perseverancestaking,52.0,0.00736345,92,551173538682.0,420,0.003912,2.0,2.0,2.0,27.0,0.074074074074074,1.0,0.074074074074074,5,0.0,0.05,0.01662771271436569,4058538793.407973,5.0739270724862473e+48,404.0,405.0,5,2,5.066192269817867e+22,8.01102401420284e-14
4009,teritori,avalidator,54.0,0.00736345,92,540399116531.0,32,0.003835,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0,0.0289017341040462,0.1,0.01662771271436569,3979201874.620192,5.0739270724862473e+48,294.0,405.0,4,1,3979201874.620192,1.0
4010,teritori,thespaceapesociety,55.0,0.00736345,92,537097487451.0,183,0.003812,1.0,1.0,1.0,27.0,0.037037037037037,1.0,0.037037037037037,0,0.0,0.05,0.01662771271436569,3954890493.971066,5.0739270724862473e+48,396.0,405.0,16,2,55444044006.84715,0.07133120544891441
4011,teritori,landeros,56.0,0.00736345,92,517111729747.0,63,0.00367,27.0,27.0,12.0,27.0,1.0,0.4444444444444444,1.0,0,0.0,0.2,0.01662771271436569,3807726366.405547,5.0739270724862473e+48,405.0,405.0,1,5,1.686033193746717e+23,2.2583934767879545e-14
4012,teritori,stavr,57.0,0.00736345,92,514562969559.0,31,0.003652,27.0,27.0,12.0,27.0,1.0,0.4444444444444444,1.0,6,0.0,0.2,0.01662771271436569,3788958698.1992183,5.0739270724862473e+48,405.0,405.0,2,11,3.3895243519928967e+19,1.1178437753283793e-10
4013,teritori,bluestake,58.0,0.00736345,92,483075034285.0,175,0.003428,26.0,26.0,11.0,27.0,0.9629629629629628,0.4230769230769231,0.9629629629629628,0,0.0,0.05,0.01662771271436569,3557098861.205883,5.0739270724862473e+48,405.0,405.0,9,20,1.3136963063579979e+25,2.707702567168923e-16
4014,teritori,windpowerstake,59.0,0.00736345,92,475740077200.0,140,0.003376,24.0,24.0,11.0,27.0,0.8888888888888888,0.4583333333333333,0.8888888888888888,0,0.0,0.05,0.01662771271436569,3503088271.4583397,5.0739270724862473e+48,405.0,405.0,10,4,3.78912524783379e+22,9.245110790309782e-14
4015,teritori,activenodes,60.0,0.00736345,92,469689515657.0,247,0.003333,27.0,27.0,12.0,27.0,1.0,0.4444444444444444,1.0,0,0.0,0.05,0.01662771271436569,3458535264.0645366,5.0739270724862473e+48,405.0,405.0,11,22,1.861048038969791e+24,1.8583804349183035e-15
4016,teritori,teritoricore1,61.0,0.00736345,92,441023016246.0,269,0.00313,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0,0.0,0.05,0.01662771271436569,3247450928.9766088,5.0739270724862473e+48,405.0,405.0,10,1,3247450928.9766088,1.0
4017,teritori,cyberg,62.0,0.00736345,92,426011839788.0,120,0.003023,27.0,27.0,12.0,27.0,1.0,0.4444444444444444,1.0,0,0.0,0.05,0.01662771271436569,3136916881.6869483,5.0739270724862473e+48,405.0,405.0,10,12,1.558243072914378e+21,2.0131113920628447e-12
4018,teritori,rosnodemonitoring,63.0,0.00736345,92,424715553198.0,88,0.003014,8.0,8.0,8.0,27.0,0.2962962962962963,1.0,0.2962962962962963,0,0.0008257638315441,0.05,0.01662771271436569,3127371740.195813,5.0739270724862473e+48,404.0,405.0,2,1,3127371740.195813,1.0
4019,teritori,onblocnode,64.0,0.00736345,92,422166767928.0,79,0.002996,5.0,5.0,5.0,27.0,0.1851851851851851,1.0,0.1851851851851851,0,0.0,0.05,0.01662771271436569,3108603887.2994313,5.0739270724862473e+48,405.0,405.0,8,2,6757532987151.9795,0.0004600205271968016
4020,teritori,ramzes,65.0,0.00736345,92,414922940884.0,77,0.002945,14.0,13.0,11.0,27.0,0.5185185185185185,0.7857142857142857,0.4814814814814814,0,0.0,0.05,0.01662771271436569,3055264329.0522895,5.0739270724862473e+48,405.0,405.0,3,2,3539483358.6529903,0.8631949975363131
4021,teritori,teritoricore2,66.0,0.00736345,92,331392279069.0,163,0.002352,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0,0.0,0.05,0.01662771271436569,2440190477.310628,5.0739270724862473e+48,405.0,405.0,10,1,2440190477.310628,1.0
4022,teritori,trustedpoint,67.0,0.00736345,92,330740400371.0,46,0.002347,24.0,24.0,9.0,27.0,0.8888888888888888,0.375,0.8888888888888888,0,0.0,0.1,0.01662771271436569,2435390401.11184,5.0739270724862473e+48,405.0,405.0,9,4,98759061215.94722,0.024659918503949718
4023,teritori,kjnodes.com,68.0,0.00736345,92,312290378174.0,98,0.002216,8.0,7.0,7.0,27.0,0.2962962962962963,0.875,0.2592592592592592,0,0.0,0.1,0.01662771271436569,2299534585.1653404,5.0739270724862473e+48,405.0,405.0,10,7,1.8569927458770493e+23,1.2383110220924856e-14
4024,teritori,munris,69.0,0.00736345,92,294167378956.0,46,0.002088,7.0,7.0,7.0,27.0,0.2592592592592592,1.0,0.2592592592592592,0,0.0,0.15,0.01662771271436569,2166086786.5735583,5.0739270724862473e+48,405.0,405.0,6,2,3130437784.955261,0.6919437265240251
4025,teritori,nxtpop,70.0,0.00736345,92,263073823106.0,55,0.001867,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2,0.0,0.05,0.01662771271436569,1937130942.7498755,5.0739270724862473e+48,405.0,405.0,6,1,1937130942.7498755,1.0
4026,teritori,noderunners,71.0,0.00736345,92,259006967061.0,146,0.001838,9.0,8.0,8.0,27.0,0.3333333333333333,0.8888888888888888,0.2962962962962963,16,0.0,0.05,0.01662771271436569,1907184851.6053205,5.0739270724862473e+48,405.0,405.0,7,11,1663261361431.37,0.001146653734542378
4027,teritori,nysa.network,72.0,0.00736345,92,256531432478.0,71,0.001821,3.0,3.0,3.0,27.0,0.1111111111111111,1.0,0.1111111111111111,38,0.0,0.05,0.01662771271436569,1888956376.480129,5.0739270724862473e+48,405.0,405.0,6,7,2.2169791216116414e+23,8.520406701471076e-15
4028,teritori,thesilverfox,73.0,0.00736345,92,254809326343.0,52,0.001808,4.0,4.0,4.0,27.0,0.1481481481481481,1.0,0.1481481481481481,0,0.0,0.05,0.01662771271436569,1876275734.0603633,5.0739270724862473e+48,378.0,405.0,13,3,97398727993.35724,0.019263862811312368
4029,teritori,chorusone,74.0,0.00736345,92,253476751511.0,57,0.001799,20.0,20.0,7.0,27.0,0.7407407407407407,0.35,0.7407407407407407,32,0.0,0.05,0.01662771271436569,1866463385.913673,5.0739270724862473e+48,359.0,405.0,9,25,1.0465907758972885e+25,1.7833745804930026e-16
4030,teritori,nodeprime,75.0,0.00736345,92,246469822007.0,14,0.001749,2.0,2.0,2.0,27.0,0.074074074074074,1.0,0.074074074074074,1,0.0030165912518853,0.05,0.01662771271436569,1814868210.857444,5.0739270724862473e+48,225.0,405.0,2,2,8454795995.645541,0.21465547031438162
4031,teritori,quebec,76.0,0.00736345,92,242892540000.0,2,0.001724,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0,0.0,0.05,0.01662771271436569,1788527073.663,5.0739270724862473e+48,66.0,405.0,2,12,27477095802708.438,6.509156158660348e-05
4032,teritori,stingray,77.0,0.00736345,92,235114238938.0,54,0.001669,13.0,13.0,11.0,27.0,0.4814814814814814,0.8461538461538461,0.4814814814814814,0,0.0,0.1,0.01662771271436569,1731251942.708016,5.0739270724862473e+48,405.0,405.0,2,5,14173489421116.848,0.00012214719264041303
4033,teritori,web34ever,78.0,0.00736345,92,232119109189.0,49,0.001647,22.0,22.0,7.0,27.0,0.8148148148148148,0.3181818181818182,0.8148148148148148,0,0.0,0.1,0.01662771271436569,1709197454.557742,5.0739270724862473e+48,405.0,405.0,7,13,1.4241737753056134e+16,1.2001326552940953e-07
4034,teritori,blacklodge,79.0,0.00736345,92,220938060749.0,75,0.001568,22.0,22.0,7.0,27.0,0.8148148148148148,0.3181818181818182,0.8148148148148148,0,0.0041288191577208,0.05,0.01662771271436569,1626866363.422224,5.0739270724862473e+48,401.0,405.0,6,5,14817950707.800722,0.10979023992607702
4035,teritori,nicolas,80.0,0.00736345,92,220705379344.0,42,0.001566,17.0,17.0,7.0,27.0,0.6296296296296297,0.4117647058823529,0.6296296296296297,0,0.0,0.05,0.01662771271436569,1625153025.5305767,5.0739270724862473e+48,397.0,405.0,6,1,1625153025.5305767,1.0
4036,teritori,ericet,82.0,0.00736345,92,217749278832.0,122,0.001545,6.0,6.0,6.0,27.0,0.2222222222222222,1.0,0.2222222222222222,0,0.0,0.05,0.01662771271436569,1603385927.2154903,5.0739270724862473e+48,405.0,405.0,5,5,2.0832735950032893e+22,7.696473142371676e-14
4037,teritori,strataone,83.0,0.00736345,92,210742234890.0,11,0.001496,1.0,1.0,1.0,27.0,0.037037037037037,1.0,0.037037037037037,1,0.0040241448692152,0.05,0.01662771271436569,1551789909.5007703,5.0739270724862473e+48,240.0,405.0,9,7,1.97118856750666e+21,7.872356481164135e-13
4038,teritori,alphanodes.tori,84.0,0.00736345,92,205611128849.0,40,0.001459,0.0,0.0,0.0,27.0,0.0,0.0,0.0,40,0.0008257638315441,0.075,0.01662771271436569,1514007266.723169,5.0739270724862473e+48,330.0,405.0,9,1,1514007266.723169,1.0
